id,customer_id,total,year,status
5250,251,260.0,2020,ok
5251,252,261.0,2021,ok
5252,253,262.0,2022,ok
5253,254,263.0,2023,ok
5254,255,264.0,2024,ok
5255,256,265.0,2020,ok
5256,257,266.0,2021,ok
5257,258,267.0,2022,ok
5258,259,268.0,2023,ok
5259,260,269.0,2024,ok
5260,261,270.0,2020,ok
5261,262,271.0,2021,ok
5262,263,272.0,2022,ok
5263,264,273.0,2023,ok
5264,265,274.0,2024,ok
5265,266,275.0,2020,ok
5266,267,276.0,2021,ok
5267,268,277.0,2022,ok
5268,269,278.0,2023,ok
5269,270,279.0,2024,ok
5270,271,280.0,2020,ok
5271,272,281.0,2021,ok
5272,273,282.0,2022,ok
5273,274,283.0,2023,ok
5274,275,284.0,2024,ok
5275,276,285.0,2020,ok
5276,277,286.0,2021,ok
5277,278,287.0,2022,ok
5278,279,288.0,2023,ok
5279,280,289.0,2024,ok
5280,281,290.0,2020,ok
5281,282,291.0,2021,ok
5282,283,292.0,2022,ok
5283,284,293.0,2023,ok
5284,285,294.0,2024,ok
5285,286,295.0,2020,ok
5286,287,296.0,2021,ok
5287,288,297.0,2022,ok
5288,289,298.0,2023,ok
5289,290,299.0,2024,ok
5290,291,300.0,2020,ok
5291,292,301.0,2021,ok
5292,293,302.0,2022,ok
5293,294,303.0,2023,ok
5294,295,304.0,2024,ok
5295,296,305.0,2020,ok
5296,297,306.0,2021,ok
5297,298,307.0,2022,ok
5298,299,308.0,2023,ok
5299,300,309.0,2024,ok
5300,301,310.0,2020,ok
5301,302,311.0,2021,ok
5302,303,312.0,2022,ok
5303,304,313.0,2023,ok
5304,305,314.0,2024,ok
5305,306,315.0,2020,ok
5306,307,316.0,2021,ok
5307,308,317.0,2022,ok
5308,309,318.0,2023,ok
5309,310,319.0,2024,ok
5310,311,320.0,2020,ok
5311,312,321.0,2021,ok
5312,313,322.0,2022,ok
5313,314,323.0,2023,ok
5314,315,324.0,2024,ok
5315,316,325.0,2020,ok
5316,317,326.0,2021,ok
5317,318,327.0,2022,ok
5318,319,328.0,2023,ok
5319,320,329.0,2024,ok
5320,321,330.0,2020,ok
5321,322,331.0,2021,ok
5322,323,332.0,2022,ok
5323,324,333.0,2023,ok
5324,325,334.0,2024,ok
5325,326,335.0,2020,ok
5326,327,336.0,2021,ok
5327,328,337.0,2022,ok
5328,329,338.0,2023,ok
5329,330,339.0,2024,ok
5330,331,340.0,2020,ok
5331,332,341.0,2021,ok
5332,333,342.0,2022,ok
5333,334,343.0,2023,ok
5334,335,344.0,2024,ok
5335,336,345.0,2020,ok
5336,337,346.0,2021,ok
5337,338,347.0,2022,ok
5338,339,348.0,2023,ok
5339,340,349.0,2024,ok
5340,341,350.0,2020,ok
5341,342,351.0,2021,ok
5342,343,352.0,2022,ok
5343,344,353.0,2023,ok
5344,345,354.0,2024,ok
5345,346,355.0,2020,ok
5346,347,356.0,2021,ok
5347,348,357.0,2022,ok
5348,349,358.0,2023,ok
5349,350,359.0,2024,ok
5350,351,360.0,2020,ok
5351,352,361.0,2021,ok
5352,353,362.0,2022,ok
5353,354,363.0,2023,ok
5354,355,364.0,2024,ok
5355,356,365.0,2020,ok
5356,357,366.0,2021,ok
5357,358,367.0,2022,ok
5358,359,368.0,2023,ok
5359,360,369.0,2024,ok
5360,361,370.0,2020,ok
5361,362,371.0,2021,ok
5362,363,372.0,2022,ok
5363,364,373.0,2023,ok
5364,365,374.0,2024,ok
5365,366,375.0,2020,ok
5366,367,376.0,2021,ok
5367,368,377.0,2022,ok
5368,369,378.0,2023,ok
5369,370,379.0,2024,ok
5370,371,380.0,2020,ok
5371,372,381.0,2021,ok
5372,373,382.0,2022,ok
5373,374,383.0,2023,ok
5374,375,384.0,2024,ok
5375,376,385.0,2020,ok
5376,377,386.0,2021,ok
5377,378,387.0,2022,ok
5378,379,388.0,2023,ok
5379,380,389.0,2024,ok
5380,381,390.0,2020,ok
5381,382,391.0,2021,ok
5382,383,392.0,2022,ok
5383,384,393.0,2023,ok
5384,385,394.0,2024,ok
5385,386,395.0,2020,ok
5386,387,396.0,2021,ok
5387,388,397.0,2022,ok
5388,389,398.0,2023,ok
5389,390,399.0,2024,ok
5390,391,400.0,2020,ok
5391,392,401.0,2021,ok
5392,393,402.0,2022,ok
5393,394,403.0,2023,ok
5394,395,404.0,2024,ok
5395,396,405.0,2020,ok
5396,397,406.0,2021,ok
5397,398,407.0,2022,ok
5398,399,408.0,2023,ok
5399,400,409.0,2024,ok
5400,401,410.0,2020,ok
5401,402,411.0,2021,ok
5402,403,412.0,2022,ok
5403,404,413.0,2023,ok
5404,405,414.0,2024,ok
5405,406,415.0,2020,ok
5406,407,416.0,2021,ok
5407,408,417.0,2022,ok
5408,409,418.0,2023,ok
5409,410,419.0,2024,ok
5410,411,420.0,2020,ok
5411,412,421.0,2021,ok
5412,413,422.0,2022,ok
5413,414,423.0,2023,ok
5414,415,424.0,2024,ok
5415,416,425.0,2020,ok
5416,417,426.0,2021,ok
5417,418,427.0,2022,ok
5418,419,428.0,2023,ok
5419,420,429.0,2024,ok
5420,421,430.0,2020,ok
5421,422,431.0,2021,ok
5422,423,432.0,2022,ok
5423,424,433.0,2023,ok
5424,425,434.0,2024,ok
5425,426,435.0,2020,ok
5426,427,436.0,2021,ok
5427,428,437.0,2022,ok
5428,429,438.0,2023,ok
5429,430,439.0,2024,ok
5430,431,440.0,2020,ok
5431,432,441.0,2021,ok
5432,433,442.0,2022,ok
5433,434,443.0,2023,ok
5434,435,444.0,2024,ok
5435,436,445.0,2020,ok
5436,437,446.0,2021,ok
5437,438,447.0,2022,ok
5438,439,448.0,2023,ok
5439,440,449.0,2024,ok
5440,441,450.0,2020,ok
5441,442,451.0,2021,ok
5442,443,452.0,2022,ok
5443,444,453.0,2023,ok
5444,445,454.0,2024,ok
5445,446,455.0,2020,ok
5446,447,456.0,2021,ok
5447,448,457.0,2022,ok
5448,449,458.0,2023,ok
5449,450,459.0,2024,ok
5450,451,460.0,2020,ok
5451,452,461.0,2021,ok
5452,453,462.0,2022,ok
5453,454,463.0,2023,ok
5454,455,464.0,2024,ok
5455,456,465.0,2020,ok
5456,457,466.0,2021,ok
5457,458,467.0,2022,ok
5458,459,468.0,2023,ok
5459,460,469.0,2024,ok
5460,461,470.0,2020,ok
5461,462,471.0,2021,ok
5462,463,472.0,2022,ok
5463,464,473.0,2023,ok
5464,465,474.0,2024,ok
5465,466,475.0,2020,ok
5466,467,476.0,2021,ok
5467,468,477.0,2022,ok
5468,469,478.0,2023,ok
5469,470,479.0,2024,ok
5470,471,480.0,2020,ok
5471,472,481.0,2021,ok
5472,473,482.0,2022,ok
5473,474,483.0,2023,ok
5474,475,484.0,2024,ok
5475,476,485.0,2020,ok
5476,477,486.0,2021,ok
5477,478,487.0,2022,ok
5478,479,488.0,2023,ok
5479,480,489.0,2024,ok
5480,481,490.0,2020,ok
5481,482,491.0,2021,ok
5482,483,492.0,2022,ok
5483,484,493.0,2023,ok
5484,485,494.0,2024,ok
5485,486,495.0,2020,ok
5486,487,496.0,2021,ok
5487,488,497.0,2022,ok
5488,489,498.0,2023,ok
5489,490,499.0,2024,ok
5490,491,500.0,2020,ok
5491,492,501.0,2021,ok
5492,493,502.0,2022,ok
5493,494,503.0,2023,ok
5494,495,504.0,2024,ok
5495,496,505.0,2020,ok
5496,497,506.0,2021,ok
5497,498,507.0,2022,ok
5498,499,508.0,2023,ok
5499,500,509.0,2024,ok
5500,501,510.0,2020,ok
5501,502,511.0,2021,ok
5502,503,512.0,2022,ok
5503,504,513.0,2023,ok
5504,505,514.0,2024,ok
5505,506,515.0,2020,ok
5506,507,516.0,2021,ok
5507,508,517.0,2022,ok
5508,509,518.0,2023,ok
5509,510,519.0,2024,ok
5510,511,520.0,2020,ok
5511,512,521.0,2021,ok
5512,513,522.0,2022,ok
5513,514,523.0,2023,ok
5514,515,524.0,2024,ok
5515,516,525.0,2020,ok
5516,517,526.0,2021,ok
5517,518,527.0,2022,ok
5518,519,528.0,2023,ok
5519,520,529.0,2024,ok
5520,521,530.0,2020,ok
5521,522,531.0,2021,ok
5522,523,532.0,2022,ok
5523,524,533.0,2023,ok
5524,525,534.0,2024,ok
5525,526,535.0,2020,ok
5526,527,536.0,2021,ok
5527,528,537.0,2022,ok
5528,529,538.0,2023,ok
5529,530,539.0,2024,ok
5530,531,540.0,2020,ok
5531,532,541.0,2021,ok
5532,533,542.0,2022,ok
5533,534,543.0,2023,ok
5534,535,544.0,2024,ok
5535,536,545.0,2020,ok
5536,537,546.0,2021,ok
5537,538,547.0,2022,ok
5538,539,548.0,2023,ok
5539,540,549.0,2024,ok
5540,541,550.0,2020,ok
5541,542,551.0,2021,ok
5542,543,552.0,2022,ok
5543,544,553.0,2023,ok
5544,545,554.0,2024,ok
5545,546,555.0,2020,ok
5546,547,556.0,2021,ok
5547,548,557.0,2022,ok
5548,549,558.0,2023,ok
5549,550,559.0,2024,ok
5550,551,560.0,2020,ok
5551,552,561.0,2021,ok
5552,553,562.0,2022,ok
5553,554,563.0,2023,ok
5554,555,564.0,2024,ok
5555,556,565.0,2020,ok
5556,557,566.0,2021,ok
5557,558,567.0,2022,ok
5558,559,568.0,2023,ok
5559,560,569.0,2024,ok
5560,561,570.0,2020,ok
5561,562,571.0,2021,ok
5562,563,572.0,2022,ok
5563,564,573.0,2023,ok
5564,565,574.0,2024,ok
5565,566,575.0,2020,ok
5566,567,576.0,2021,ok
5567,568,577.0,2022,ok
5568,569,578.0,2023,ok
5569,570,579.0,2024,ok
5570,571,580.0,2020,ok
5571,572,581.0,2021,ok
5572,573,582.0,2022,ok
5573,574,583.0,2023,ok
5574,575,584.0,2024,ok
5575,576,585.0,2020,ok
5576,577,586.0,2021,ok
5577,578,587.0,2022,ok
5578,579,588.0,2023,ok
5579,580,589.0,2024,ok
5580,581,590.0,2020,ok
5581,582,591.0,2021,ok
5582,583,592.0,2022,ok
5583,584,593.0,2023,ok
5584,585,594.0,2024,ok
5585,586,595.0,2020,ok
5586,587,596.0,2021,ok
5587,588,597.0,2022,ok
5588,589,598.0,2023,ok
5589,590,599.0,2024,ok
5590,591,600.0,2020,ok
5591,592,601.0,2021,ok
5592,593,602.0,2022,ok
5593,594,603.0,2023,ok
5594,595,604.0,2024,ok
5595,596,605.0,2020,ok
5596,597,606.0,2021,ok
5597,598,607.0,2022,ok
5598,599,608.0,2023,ok
5599,600,609.0,2024,ok
5600,601,610.0,2020,ok
5601,602,611.0,2021,ok
5602,603,612.0,2022,ok
5603,604,613.0,2023,ok
5604,605,614.0,2024,ok
5605,606,615.0,2020,ok
5606,607,616.0,2021,ok
5607,608,617.0,2022,ok
5608,609,618.0,2023,ok
5609,610,619.0,2024,ok
5610,611,620.0,2020,ok
5611,612,621.0,2021,ok
5612,613,622.0,2022,ok
5613,614,623.0,2023,ok
5614,615,624.0,2024,ok
5615,616,625.0,2020,ok
5616,617,626.0,2021,ok
5617,618,627.0,2022,ok
5618,619,628.0,2023,ok
5619,620,629.0,2024,ok
5620,621,630.0,2020,ok
5621,622,631.0,2021,ok
5622,623,632.0,2022,ok
5623,624,633.0,2023,ok
5624,625,634.0,2024,ok
5625,626,635.0,2020,ok
5626,627,636.0,2021,ok
5627,628,637.0,2022,ok
5628,629,638.0,2023,ok
5629,630,639.0,2024,ok
5630,631,640.0,2020,ok
5631,632,641.0,2021,ok
5632,633,642.0,2022,ok
5633,634,643.0,2023,ok
5634,635,644.0,2024,ok
5635,636,645.0,2020,ok
5636,637,646.0,2021,ok
5637,638,647.0,2022,ok
5638,639,648.0,2023,ok
5639,640,649.0,2024,ok
5640,641,650.0,2020,ok
5641,642,651.0,2021,ok
5642,643,652.0,2022,ok
5643,644,653.0,2023,ok
5644,645,654.0,2024,ok
5645,646,655.0,2020,ok
5646,647,656.0,2021,ok
5647,648,657.0,2022,ok
5648,649,658.0,2023,ok
5649,650,659.0,2024,ok
5650,651,660.0,2020,ok
5651,652,661.0,2021,ok
5652,653,662.0,2022,ok
5653,654,663.0,2023,ok
5654,655,664.0,2024,ok
5655,656,665.0,2020,ok
5656,657,666.0,2021,ok
5657,658,667.0,2022,ok
5658,659,668.0,2023,ok
5659,660,669.0,2024,ok
5660,661,670.0,2020,ok
5661,662,671.0,2021,ok
5662,663,672.0,2022,ok
5663,664,673.0,2023,ok
5664,665,674.0,2024,ok
5665,666,675.0,2020,ok
5666,667,676.0,2021,ok
5667,668,677.0,2022,ok
5668,669,678.0,2023,ok
5669,670,679.0,2024,ok
5670,671,680.0,2020,ok
5671,672,681.0,2021,ok
5672,673,682.0,2022,ok
5673,674,683.0,2023,ok
5674,675,684.0,2024,ok
5675,676,685.0,2020,ok
5676,677,686.0,2021,ok
5677,678,687.0,2022,ok
5678,679,688.0,2023,ok
5679,680,689.0,2024,ok
5680,681,690.0,2020,ok
5681,682,691.0,2021,ok
5682,683,692.0,2022,ok
5683,684,693.0,2023,ok
5684,685,694.0,2024,ok
5685,686,695.0,2020,ok
5686,687,696.0,2021,ok
5687,688,697.0,2022,ok
5688,689,698.0,2023,ok
5689,690,699.0,2024,ok
5690,691,700.0,2020,ok
5691,692,701.0,2021,ok
5692,693,702.0,2022,ok
5693,694,703.0,2023,ok
5694,695,704.0,2024,ok
5695,696,705.0,2020,ok
5696,697,706.0,2021,ok
5697,698,707.0,2022,ok
5698,699,708.0,2023,ok
5699,700,709.0,2024,ok
5700,701,710.0,2020,ok
5701,702,711.0,2021,ok
5702,703,712.0,2022,ok
5703,704,713.0,2023,ok
5704,705,714.0,2024,ok
5705,706,715.0,2020,ok
5706,707,716.0,2021,ok
5707,708,717.0,2022,ok
5708,709,718.0,2023,ok
5709,710,719.0,2024,ok
5710,711,720.0,2020,ok
5711,712,721.0,2021,ok
5712,713,722.0,2022,ok
5713,714,723.0,2023,ok
5714,715,724.0,2024,ok
5715,716,725.0,2020,ok
5716,717,726.0,2021,ok
5717,718,727.0,2022,ok
5718,719,728.0,2023,ok
5719,720,729.0,2024,ok
5720,721,730.0,2020,ok
5721,722,731.0,2021,ok
5722,723,732.0,2022,ok
5723,724,733.0,2023,ok
5724,725,734.0,2024,ok
5725,726,735.0,2020,ok
5726,727,736.0,2021,ok
5727,728,737.0,2022,ok
5728,729,738.0,2023,ok
5729,730,739.0,2024,ok
5730,731,740.0,2020,ok
5731,732,741.0,2021,ok
5732,733,742.0,2022,ok
5733,734,743.0,2023,ok
5734,735,744.0,2024,ok
5735,736,745.0,2020,ok
5736,737,746.0,2021,ok
5737,738,747.0,2022,ok
5738,739,748.0,2023,ok
5739,740,749.0,2024,ok
5740,741,750.0,2020,ok
5741,742,751.0,2021,ok
5742,743,752.0,2022,ok
5743,744,753.0,2023,ok
5744,745,754.0,2024,ok
5745,746,755.0,2020,ok
5746,747,756.0,2021,ok
5747,748,757.0,2022,ok
5748,749,758.0,2023,ok
5749,750,759.0,2024,ok
5750,751,760.0,2020,ok
5751,752,761.0,2021,ok
5752,753,762.0,2022,ok
5753,754,763.0,2023,ok
5754,755,764.0,2024,ok
5755,756,765.0,2020,ok
5756,757,766.0,2021,ok
5757,758,767.0,2022,ok
5758,759,768.0,2023,ok
5759,760,769.0,2024,ok
5760,761,770.0,2020,ok
5761,762,771.0,2021,ok
5762,763,772.0,2022,ok
5763,764,773.0,2023,ok
5764,765,774.0,2024,ok
5765,766,775.0,2020,ok
5766,767,776.0,2021,ok
5767,768,777.0,2022,ok
5768,769,778.0,2023,ok
5769,770,779.0,2024,ok
5770,771,780.0,2020,ok
5771,772,781.0,2021,ok
5772,773,782.0,2022,ok
5773,774,783.0,2023,ok
5774,775,784.0,2024,ok
5775,776,785.0,2020,ok
5776,777,786.0,2021,ok
5777,778,787.0,2022,ok
5778,779,788.0,2023,ok
5779,780,789.0,2024,ok
5780,781,790.0,2020,ok
5781,782,791.0,2021,ok
5782,783,792.0,2022,ok
5783,784,793.0,2023,ok
5784,785,794.0,2024,ok
5785,786,795.0,2020,ok
5786,787,796.0,2021,ok
5787,788,797.0,2022,ok
5788,789,798.0,2023,ok
5789,790,799.0,2024,ok
5790,791,800.0,2020,ok
5791,792,801.0,2021,ok
5792,793,802.0,2022,ok
5793,794,803.0,2023,ok
5794,795,804.0,2024,ok
5795,796,805.0,2020,ok
5796,797,806.0,2021,ok
5797,798,807.0,2022,ok
5798,799,808.0,2023,ok
5799,800,809.0,2024,ok
5800,801,810.0,2020,ok
5801,802,811.0,2021,ok
5802,803,812.0,2022,ok
5803,804,813.0,2023,ok
5804,805,814.0,2024,ok
5805,806,815.0,2020,ok
5806,807,816.0,2021,ok
5807,808,817.0,2022,ok
5808,809,818.0,2023,ok
5809,810,819.0,2024,ok
5810,811,820.0,2020,ok
5811,812,821.0,2021,ok
5812,813,822.0,2022,ok
5813,814,823.0,2023,ok
5814,815,824.0,2024,ok
5815,816,825.0,2020,ok
5816,817,826.0,2021,ok
5817,818,827.0,2022,ok
5818,819,828.0,2023,ok
5819,820,829.0,2024,ok
5820,821,830.0,2020,ok
5821,822,831.0,2021,ok
5822,823,832.0,2022,ok
5823,824,833.0,2023,ok
5824,825,834.0,2024,ok
5825,826,835.0,2020,ok
5826,827,836.0,2021,ok
5827,828,837.0,2022,ok
5828,829,838.0,2023,ok
5829,830,839.0,2024,ok
5830,831,840.0,2020,ok
5831,832,841.0,2021,ok
5832,833,842.0,2022,ok
5833,834,843.0,2023,ok
5834,835,844.0,2024,ok
5835,836,845.0,2020,ok
5836,837,846.0,2021,ok
5837,838,847.0,2022,ok
5838,839,848.0,2023,ok
5839,840,849.0,2024,ok
5840,841,850.0,2020,ok
5841,842,851.0,2021,ok
5842,843,852.0,2022,ok
5843,844,853.0,2023,ok
5844,845,854.0,2024,ok
5845,846,855.0,2020,ok
5846,847,856.0,2021,ok
5847,848,857.0,2022,ok
5848,849,858.0,2023,ok
5849,850,859.0,2024,ok
5850,851,860.0,2020,ok
5851,852,861.0,2021,ok
5852,853,862.0,2022,ok
5853,854,863.0,2023,ok
5854,855,864.0,2024,ok
5855,856,865.0,2020,ok
5856,857,866.0,2021,ok
5857,858,867.0,2022,ok
5858,859,868.0,2023,ok
5859,860,869.0,2024,ok
5860,861,870.0,2020,ok
5861,862,871.0,2021,ok
5862,863,872.0,2022,ok
5863,864,873.0,2023,ok
5864,865,874.0,2024,ok
5865,866,875.0,2020,ok
5866,867,876.0,2021,ok
5867,868,877.0,2022,ok
5868,869,878.0,2023,ok
5869,870,879.0,2024,ok
5870,871,880.0,2020,ok
5871,872,881.0,2021,ok
5872,873,882.0,2022,ok
5873,874,883.0,2023,ok
5874,875,884.0,2024,ok
5875,876,885.0,2020,ok
5876,877,886.0,2021,ok
5877,878,887.0,2022,ok
5878,879,888.0,2023,ok
5879,880,889.0,2024,ok
5880,881,890.0,2020,ok
5881,882,891.0,2021,ok
5882,883,892.0,2022,ok
5883,884,893.0,2023,ok
5884,885,894.0,2024,ok
5885,886,895.0,2020,ok
5886,887,896.0,2021,ok
5887,888,897.0,2022,ok
5888,889,898.0,2023,ok
5889,890,899.0,2024,ok
5890,891,900.0,2020,ok
5891,892,901.0,2021,ok
5892,893,902.0,2022,ok
5893,894,903.0,2023,ok
5894,895,904.0,2024,ok
5895,896,905.0,2020,ok
5896,897,906.0,2021,ok
5897,898,907.0,2022,ok
5898,899,908.0,2023,ok
5899,900,909.0,2024,ok
5900,901,910.0,2020,ok
5901,902,911.0,2021,ok
5902,903,912.0,2022,ok
5903,904,913.0,2023,ok
5904,905,914.0,2024,ok
5905,906,915.0,2020,ok
5906,907,916.0,2021,ok
5907,908,917.0,2022,ok
5908,909,918.0,2023,ok
5909,910,919.0,2024,ok
5910,911,920.0,2020,ok
5911,912,921.0,2021,ok
5912,913,922.0,2022,ok
5913,914,923.0,2023,ok
5914,915,924.0,2024,ok
5915,916,925.0,2020,ok
5916,917,926.0,2021,ok
5917,918,927.0,2022,ok
5918,919,928.0,2023,ok
5919,920,929.0,2024,ok
5920,921,930.0,2020,ok
5921,922,931.0,2021,ok
5922,923,932.0,2022,ok
5923,924,933.0,2023,ok
5924,925,934.0,2024,ok
5925,926,935.0,2020,ok
5926,927,936.0,2021,ok
5927,928,937.0,2022,ok
5928,929,938.0,2023,ok
5929,930,939.0,2024,ok
5930,931,940.0,2020,ok
5931,932,941.0,2021,ok
5932,933,942.0,2022,ok
5933,934,943.0,2023,ok
5934,935,944.0,2024,ok
5935,936,945.0,2020,ok
5936,937,946.0,2021,ok
5937,938,947.0,2022,ok
5938,939,948.0,2023,ok
5939,940,949.0,2024,ok
5940,941,950.0,2020,ok
5941,942,951.0,2021,ok
5942,943,952.0,2022,ok
5943,944,953.0,2023,ok
5944,945,954.0,2024,ok
5945,946,955.0,2020,ok
5946,947,956.0,2021,ok
5947,948,957.0,2022,ok
5948,949,958.0,2023,ok
5949,950,959.0,2024,ok
5950,951,960.0,2020,ok
5951,952,961.0,2021,ok
5952,953,962.0,2022,ok
5953,954,963.0,2023,ok
5954,955,964.0,2024,ok
5955,956,965.0,2020,ok
5956,957,966.0,2021,ok
5957,958,967.0,2022,ok
5958,959,968.0,2023,ok
5959,960,969.0,2024,ok
5960,961,970.0,2020,ok
5961,962,971.0,2021,ok
5962,963,972.0,2022,ok
5963,964,973.0,2023,ok
5964,965,974.0,2024,ok
5965,966,975.0,2020,ok
5966,967,976.0,2021,ok
5967,968,977.0,2022,ok
5968,969,978.0,2023,ok
5969,970,979.0,2024,ok
5970,971,980.0,2020,ok
5971,972,981.0,2021,ok
5972,973,982.0,2022,ok
5973,974,983.0,2023,ok
5974,975,984.0,2024,ok
5975,976,985.0,2020,ok
5976,977,986.0,2021,ok
5977,978,987.0,2022,ok
5978,979,988.0,2023,ok
5979,980,989.0,2024,ok
5980,981,990.0,2020,ok
5981,982,991.0,2021,ok
5982,983,992.0,2022,ok
5983,984,993.0,2023,ok
5984,985,994.0,2024,ok
5985,986,995.0,2020,ok
5986,987,996.0,2021,ok
5987,988,997.0,2022,ok
5988,989,998.0,2023,ok
5989,990,999.0,2024,ok
5990,991,1000.0,2020,ok
5991,992,1001.0,2021,ok
5992,993,1002.0,2022,ok
5993,994,1003.0,2023,ok
5994,995,1004.0,2024,ok
5995,996,1005.0,2020,ok
5996,997,1006.0,2021,ok
5997,998,1007.0,2022,ok
5998,999,1008.0,2023,ok
5999,1000,1009.0,2024,ok
6000,1,10.0,2020,ok
6001,2,11.0,2021,ok
6002,3,12.0,2022,ok
6003,4,13.0,2023,ok
6004,5,14.0,2024,ok
6005,6,15.0,2020,ok
6006,7,16.0,2021,ok
6007,8,17.0,2022,ok
6008,9,18.0,2023,ok
6009,10,19.0,2024,ok
6010,11,20.0,2020,ok
6011,12,21.0,2021,ok
6012,13,22.0,2022,ok
6013,14,23.0,2023,ok
6014,15,24.0,2024,ok
6015,16,25.0,2020,ok
6016,17,26.0,2021,ok
6017,18,27.0,2022,ok
6018,19,28.0,2023,ok
6019,20,29.0,2024,ok
6020,21,30.0,2020,ok
6021,22,31.0,2021,ok
6022,23,32.0,2022,ok
6023,24,33.0,2023,ok
6024,25,34.0,2024,ok
6025,26,35.0,2020,ok
6026,27,36.0,2021,ok
6027,28,37.0,2022,ok
6028,29,38.0,2023,ok
6029,30,39.0,2024,ok
6030,31,40.0,2020,ok
6031,32,41.0,2021,ok
6032,33,42.0,2022,ok
6033,34,43.0,2023,ok
6034,35,44.0,2024,ok
6035,36,45.0,2020,ok
6036,37,46.0,2021,ok
6037,38,47.0,2022,ok
6038,39,48.0,2023,ok
6039,40,49.0,2024,ok
6040,41,50.0,2020,ok
6041,42,51.0,2021,ok
6042,43,52.0,2022,ok
6043,44,53.0,2023,ok
6044,45,54.0,2024,ok
6045,46,55.0,2020,ok
6046,47,56.0,2021,ok
6047,48,57.0,2022,ok
6048,49,58.0,2023,ok
6049,50,59.0,2024,ok
6050,51,60.0,2020,ok
6051,52,61.0,2021,ok
6052,53,62.0,2022,ok
6053,54,63.0,2023,ok
6054,55,64.0,2024,ok
6055,56,65.0,2020,ok
6056,57,66.0,2021,ok
6057,58,67.0,2022,ok
6058,59,68.0,2023,ok
6059,60,69.0,2024,ok
6060,61,70.0,2020,ok
6061,62,71.0,2021,ok
6062,63,72.0,2022,ok
6063,64,73.0,2023,ok
6064,65,74.0,2024,ok
6065,66,75.0,2020,ok
6066,67,76.0,2021,ok
6067,68,77.0,2022,ok
6068,69,78.0,2023,ok
6069,70,79.0,2024,ok
6070,71,80.0,2020,ok
6071,72,81.0,2021,ok
6072,73,82.0,2022,ok
6073,74,83.0,2023,ok
6074,75,84.0,2024,ok
6075,76,85.0,2020,ok
6076,77,86.0,2021,ok
6077,78,87.0,2022,ok
6078,79,88.0,2023,ok
6079,80,89.0,2024,ok
6080,81,90.0,2020,ok
6081,82,91.0,2021,ok
6082,83,92.0,2022,ok
6083,84,93.0,2023,ok
6084,85,94.0,2024,ok
6085,86,95.0,2020,ok
6086,87,96.0,2021,ok
6087,88,97.0,2022,ok
6088,89,98.0,2023,ok
6089,90,99.0,2024,ok
6090,91,100.0,2020,ok
6091,92,101.0,2021,ok
6092,93,102.0,2022,ok
6093,94,103.0,2023,ok
6094,95,104.0,2024,ok
6095,96,105.0,2020,ok
6096,97,106.0,2021,ok
6097,98,107.0,2022,ok
6098,99,108.0,2023,ok
6099,100,109.0,2024,ok
6100,101,110.0,2020,ok
6101,102,111.0,2021,ok
6102,103,112.0,2022,ok
6103,104,113.0,2023,ok
6104,105,114.0,2024,ok
6105,106,115.0,2020,ok
6106,107,116.0,2021,ok
6107,108,117.0,2022,ok
6108,109,118.0,2023,ok
6109,110,119.0,2024,ok
6110,111,120.0,2020,ok
6111,112,121.0,2021,ok
6112,113,122.0,2022,ok
6113,114,123.0,2023,ok
6114,115,124.0,2024,ok
6115,116,125.0,2020,ok
6116,117,126.0,2021,ok
6117,118,127.0,2022,ok
6118,119,128.0,2023,ok
6119,120,129.0,2024,ok
6120,121,130.0,2020,ok
6121,122,131.0,2021,ok
6122,123,132.0,2022,ok
6123,124,133.0,2023,ok
6124,125,134.0,2024,ok
6125,126,135.0,2020,ok
6126,127,136.0,2021,ok
6127,128,137.0,2022,ok
6128,129,138.0,2023,ok
6129,130,139.0,2024,ok
6130,131,140.0,2020,ok
6131,132,141.0,2021,ok
6132,133,142.0,2022,ok
6133,134,143.0,2023,ok
6134,135,144.0,2024,ok
6135,136,145.0,2020,ok
6136,137,146.0,2021,ok
6137,138,147.0,2022,ok
6138,139,148.0,2023,ok
6139,140,149.0,2024,ok
6140,141,150.0,2020,ok
6141,142,151.0,2021,ok
6142,143,152.0,2022,ok
6143,144,153.0,2023,ok
6144,145,154.0,2024,ok
6145,146,155.0,2020,ok
6146,147,156.0,2021,ok
6147,148,157.0,2022,ok
6148,149,158.0,2023,ok
6149,150,159.0,2024,ok
6150,151,160.0,2020,ok
6151,152,161.0,2021,ok
6152,153,162.0,2022,ok
6153,154,163.0,2023,ok
6154,155,164.0,2024,ok
6155,156,165.0,2020,ok
6156,157,166.0,2021,ok
6157,158,167.0,2022,ok
6158,159,168.0,2023,ok
6159,160,169.0,2024,ok
6160,161,170.0,2020,ok
6161,162,171.0,2021,ok
6162,163,172.0,2022,ok
6163,164,173.0,2023,ok
6164,165,174.0,2024,ok
6165,166,175.0,2020,ok
6166,167,176.0,2021,ok
6167,168,177.0,2022,ok
6168,169,178.0,2023,ok
6169,170,179.0,2024,ok
6170,171,180.0,2020,ok
6171,172,181.0,2021,ok
6172,173,182.0,2022,ok
6173,174,183.0,2023,ok
6174,175,184.0,2024,ok
6175,176,185.0,2020,ok
6176,177,186.0,2021,ok
6177,178,187.0,2022,ok
6178,179,188.0,2023,ok
6179,180,189.0,2024,ok
6180,181,190.0,2020,ok
